province,REF_DATE,uom_houseindex,scalar_houseindex,avg_house_only,avg_land_only,avg_totalhouseland,uom_income,scalar_income,statistic_income,avg_income,uom_expenditure,scalar_expenditure,statistic_expenditure,avg_food_expenditures,avg_income_taxes,avg_mortageinsurance,avg_mortagePaid,avg_accomodation,avg_rent,avg_shelter,avg_total_expenditure,avg_taxes_landregfees,uom_tourist,scalar_tourist,avg_international_tourism,avg_domestic_tourism,uom_labourforce,scalar_labourforce,statistic_labourforce,avg_employment,avg_fulltime,avg_labourforce,avg_parttime,avg_population,avg_unemployment,uom_lfperc,scalar_lfperc,statistic_labourforceperc,avg_employment_rate,avg_participationrate,avg_unemploymentrate,uom_crime,scalar_crime,statistic_crime,avg_crime_incidents
British Columbia,2005-02,"Index, 201612=100",units,99.43333333333334,83.53333333333335,91.5,Dollars,units,"Median total income,Both sexes,All age groups",2033.33,,,,,,,,,,,,,Persons,unit,573079.0,1067381.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1319.61669921875,1063.2166748046875,1417.0,256.3999938964844,2067.333251953125,97.38333129882812,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.266666412353516,65.1500015258789,7.433333396911621,Number,unit,Total of all violations-Actual incidents,45131.08
British Columbia,2005-09,"Index, 201612=100",units,102.86666666666667,90.43333333333332,96.5,Dollars,units,"Median total income,Both sexes,All age groups",2033.33,,,,,,,,,,,,,Persons,unit,717102.0,1625655.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1334.8499755859375,1064.933349609375,1410.2166748046875,269.8999938964844,2086.566650390625,75.36666870117188,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.78333282470703,64.44999694824219,5.683333396911621,Number,unit,Total of all violations-Actual incidents,45131.08
British Columbia,2005-05,"Index, 201612=100",units,100.3,87.93333333333334,93.73333333333333,Dollars,units,"Median total income,Both sexes,All age groups",2033.33,,,,,,,,,,,,,Persons,unit,740268.0,1543670.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1326.4166259765625,1070.75,1406.9000244140625,255.6666717529297,2075.0,80.5,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.56666564941406,64.61666870117188,6.116666793823242,Number,unit,Total of all violations-Actual incidents,45131.08
British Columbia,2005-06,"Index, 201612=100",units,100.60000000000001,88.33333333333333,94.06666666666668,Dollars,units,"Median total income,Both sexes,All age groups",2033.33,,,,,,,,,,,,,Persons,unit,644375.0,1665681.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1328.2332763671875,1062.2833251953125,1408.9832763671875,265.98333740234375,2077.683349609375,80.75,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.599998474121094,64.63333129882812,6.133333206176758,Number,unit,Total of all violations-Actual incidents,45131.08
British Columbia,2005-04,"Index, 201612=100",units,100.03333333333335,85.26666666666667,92.53333333333335,Dollars,units,"Median total income,Both sexes,All age groups",2033.33,,,,,,,,,,,,,Persons,unit,714253.0,1256218.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1324.0833740234375,1065.0167236328125,1407.11669921875,259.0666809082031,2071.916748046875,83.05000305175781,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.33333206176758,64.53333282470703,6.349999904632568,Number,unit,Total of all violations-Actual incidents,45131.08
British Columbia,2005-12,"Index, 201612=100",units,102.63333333333333,90.80000000000001,96.56666666666666,Dollars,units,"Median total income,Both sexes,All age groups",2033.33,,,,,,,,,,,,,Persons,unit,605331.0,1150508.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1355.4666748046875,1092.7166748046875,1423.6500244140625,262.73333740234375,2091.85009765625,68.18333435058594,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.63333511352539,64.96666717529297,5.150000095367432,Number,unit,Total of all violations-Actual incidents,45131.08
British Columbia,2005-03,"Index, 201612=100",units,99.83333333333333,83.60000000000001,91.76666666666667,Dollars,units,"Median total income,Both sexes,All age groups",2033.33,,,,,,,,,,,,,Persons,unit,750147.0,1285552.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1317.550048828125,1061.183349609375,1408.0333251953125,256.3833312988281,2069.63330078125,90.48332977294922,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.03333282470703,64.58333587646484,6.983333110809326,Number,unit,Total of all violations-Actual incidents,45131.08
British Columbia,2005-10,"Index, 201612=100",units,102.86666666666667,90.53333333333335,96.53333333333335,Dollars,units,"Median total income,Both sexes,All age groups",2033.33,,,,,,,,,,,,,Persons,unit,648480.0,1169117.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1343.13330078125,1076.8499755859375,1411.683349609375,266.26666259765625,2088.60009765625,68.51667022705078,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.20000076293945,64.56666564941406,5.133333206176758,Number,unit,Total of all violations-Actual incidents,45131.08
Canada,2012-07,"Index, 201612=100",units,90.7,94.6,92.0,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,6299171.0,1.0590922E7,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",7972.15576171875,9163.349609375,8593.3662109375,1953.316650390625,12530.0,621.2000122070312,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.17777633666992,65.0999984741211,9.344444274902344,,,,
Canada,2012-01,"Index, 201612=100",units,89.4,93.8,90.8,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,4879547.0,6666842.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",7898.13330078125,9053.75,8551.5107421875,1958.9166259765625,12448.3330078125,653.3444213867188,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.088890075683594,65.25555419921875,9.722222328186035,,,,
Canada,2012-06,"Index, 201612=100",units,90.7,94.6,91.9,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,4936505.0,8657372.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",7981.85546875,9149.6162109375,8596.6669921875,1981.0833740234375,12513.421875,614.8110961914062,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.31111145019531,65.26667022705078,9.433333396911621,,,,
Canada,2012-10,"Index, 201612=100",units,91.4,94.8,92.5,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,5011008.0,7471653.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",8021.27783203125,9206.0830078125,8662.0107421875,1974.9832763671875,12564.544921875,640.7111206054688,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.42222213745117,65.4888916015625,9.522222518920898,,,,
Canada,2012-05,"Index, 201612=100",units,90.4,94.4,91.7,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,5328128.0,8201085.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",7973.9775390625,9124.533203125,8605.14453125,1992.7833251953125,12499.466796875,631.1333618164062,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.35555648803711,65.34444427490234,9.422222137451172,,,,
Canada,2012-09,"Index, 201612=100",units,91.1,94.8,92.3,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,5428020.0,8579873.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",8014.1220703125,9193.81640625,8637.27734375,1978.2332763671875,12552.9443359375,623.1555786132812,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.400001525878906,65.35555267333984,9.399999618530273,,,,
Canada,2012-12,"Index, 201612=100",units,91.7,94.9,92.7,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,5051731.0,7246299.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",8056.27783203125,9236.0166015625,8679.77734375,1992.0833740234375,12587.0,623.4666748046875,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.622222900390625,65.53333282470703,9.344444274902344,,,,
Canada,2012-02,"Index, 201612=100",units,89.6,93.9,91.0,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,4659974.0,6529774.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",7899.466796875,9050.9501953125,8534.4892578125,1965.3499755859375,12459.6669921875,635.04443359375,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.93333435058594,64.9888916015625,9.644444465637207,,,,
Canada,2012-03,"Index, 201612=100",units,89.9,94.1,91.3,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,5988915.0,8076235.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",7941.74462890625,9102.06640625,8564.7001953125,1966.38330078125,12471.1337890625,622.977783203125,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.377777099609375,65.23332977294922,9.222222328186035,,,,
Canada,2012-04,"Index, 201612=100",units,90.2,94.2,91.5,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,5724399.0,7975366.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",7982.57763671875,9135.7666015625,8604.1552734375,1988.949951171875,12486.5,621.5999755859375,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.67777633666992,65.53333282470703,9.166666984558105,,,,
Canada,2012-08,"Index, 201612=100",units,90.9,94.6,92.1,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,7002748.0,1.1261481E7,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",7995.95556640625,9181.0498046875,8613.6337890625,1966.7332763671875,12541.5,617.6666870117188,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.29999923706055,65.22222137451172,9.344444274902344,,,,
Canada,2012-11,"Index, 201612=100",units,91.5,94.8,92.6,Dollars,units,"Median total income,Both sexes,All age groups",2610.0,Dollars,unit,Average expenditure per household,646.67,1103.33,8.83,402.5,1197.0,284.58,1317.25,6307.92,11.58,Persons,unit,4868502.0,6825006.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",8035.2666015625,9210.7998046875,8660.955078125,1988.0833740234375,12576.06640625,625.6777954101562,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.53333282470703,65.44444274902344,9.322221755981445,,,,
New Brunswick,1998-12,"Index, 201612=100",units,78.4,77.3,77.7,,,,,,,,,,,,,,,,,Persons,unit,357079.0,530799.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",207.39999389648438,174.68333435058594,233.63333129882812,32.71666717529297,364.01666259765625,26.233333587646484,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",52.766666412353516,59.86666488647461,11.600000381469727,Number,unit,Total of all violations-Actual incidents,4846.33
New Brunswick,1998-05,"Index, 201612=100",units,78.5,77.3,77.9,,,,,,,,,,,,,,,,,Persons,unit,478705.0,661350.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",201.4499969482422,170.10000610351562,228.23333740234375,31.383333206176758,363.3999938964844,26.799999237060547,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",51.25,58.58333206176758,12.399999618530273,Number,unit,Total of all violations-Actual incidents,4846.33
New Brunswick,1998-11,"Index, 201612=100",units,78.1,77.3,77.5,,,,,,,,,,,,,,,,,Persons,unit,339333.0,501476.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",205.63333129882812,174.10000610351562,232.13333129882812,31.58333396911621,363.9166564941406,26.5,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",52.31666564941406,59.46666717529297,12.066666603088379,Number,unit,Total of all violations-Actual incidents,4846.33
New Brunswick,1998-03,"Index, 201612=100",units,79.1,77.3,78.3,,,,,,,,,,,,,,,,,Persons,unit,418098.0,561727.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",199.4499969482422,170.36666870117188,226.5500030517578,29.08333396911621,363.3166809082031,27.133333206176758,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",50.25,57.71666717529297,12.850000381469727,Number,unit,Total of all violations-Actual incidents,4846.33
New Brunswick,1998-09,"Index, 201612=100",units,78.1,77.3,77.6,,,,,,,,,,,,,,,,,Persons,unit,371058.0,605496.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",203.03334045410156,171.48333740234375,229.78334045410156,31.58333396911621,363.76666259765625,26.766666412353516,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",51.61666488647461,58.81666564941406,12.316666603088379,Number,unit,Total of all violations-Actual incidents,4846.33
New Brunswick,1998-06,"Index, 201612=100",units,78.4,77.3,77.8,,,,,,,,,,,,,,,,,Persons,unit,462539.0,686001.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",201.5833282470703,170.0833282470703,228.98333740234375,31.483333587646484,363.5333251953125,27.399999618530273,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",51.21666717529297,58.61666488647461,12.316666603088379,Number,unit,Total of all violations-Actual incidents,4846.33
New Brunswick,1998-10,"Index, 201612=100",units,78.1,77.3,77.6,,,,,,,,,,,,,,,,,Persons,unit,383392.0,586266.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",204.68333435058594,174.48333740234375,231.06666564941406,30.200000762939453,363.8333435058594,26.366666793823242,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",51.983333587646484,59.18333435058594,12.133333206176758,Number,unit,Total of all violations-Actual incidents,4846.33
New Brunswick,1998-08,"Index, 201612=100",units,78.2,77.3,77.6,,,,,,,,,,,,,,,,,Persons,unit,473031.0,778518.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",202.48333740234375,171.18333435058594,229.38333129882812,31.266666412353516,363.6333312988281,26.950000762939453,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",51.650001525878906,58.88333511352539,12.116666793823242,Number,unit,Total of all violations-Actual incidents,4846.33
New Brunswick,1998-01,"Index, 201612=100",units,79.4,77.3,78.6,,,,,,,,,,,,,,,,,Persons,unit,356091.0,484594.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",198.13333129882812,169.3333282470703,226.78334045410156,28.816667556762695,363.3833312988281,28.66666603088379,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",49.900001525878906,57.58333206176758,13.116666793823242,Number,unit,Total of all violations-Actual incidents,4846.33
New Brunswick,1998-07,"Index, 201612=100",units,78.4,77.3,77.8,,,,,,,,,,,,,,,,,Persons,unit,514609.0,820110.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",201.5,169.9499969482422,226.96665954589844,31.516666412353516,363.5666809082031,25.46666717529297,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",51.11666488647461,57.983333587646484,11.983333587646484,Number,unit,Total of all violations-Actual incidents,4846.33
New Brunswick,1998-02,"Index, 201612=100",units,79.2,77.3,78.4,,,,,,,,,,,,,,,,,Persons,unit,347236.0,486885.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",197.98333740234375,169.1999969482422,227.26666259765625,28.78333282470703,363.3999938964844,29.316667556762695,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",49.93333435058594,57.78333282470703,13.649999618530273,Number,unit,Total of all violations-Actual incidents,4846.33
New Brunswick,1998-04,"Index, 201612=100",units,78.8,77.3,78.1,,,,,,,,,,,,,,,,,Persons,unit,437079.0,589214.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",200.43333435058594,170.51666259765625,229.23333740234375,29.933332443237305,363.3500061035156,28.816667556762695,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",50.63333511352539,58.56666564941406,13.550000190734863,Number,unit,Total of all violations-Actual incidents,4846.33
Nova Scotia,2014-08,"Index, 201612=100",units,97.9,98.3,98.0,Dollars,units,"Median total income,Both sexes,All age groups",2565.0,Dollars,unit,Average expenditure per household,627.25,1032.83,7.0,330.83,1070.42,241.17,1177.5,5875.08,4.0,Persons,unit,18676.0,67050.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",284.9666748046875,235.9499969482422,310.7166748046875,49.016666412353516,475.5666809082031,25.766666412353516,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.016666412353516,64.11666870117188,9.533333778381348,Number,unit,Total of all violations-Actual incidents,4890.67
Nova Scotia,2014-11,"Index, 201612=100",units,98.4,98.5,98.4,Dollars,units,"Median total income,Both sexes,All age groups",2565.0,Dollars,unit,Average expenditure per household,627.25,1032.83,7.0,330.83,1070.42,241.17,1177.5,5875.08,4.0,Persons,unit,10993.0,19010.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",286.4166564941406,238.13333129882812,313.8166809082031,48.28333282470703,475.8999938964844,27.383333206176758,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.71666717529297,64.91666412353516,9.466666221618652,Number,unit,Total of all violations-Actual incidents,4890.67
